#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Mon Nov 02 21:26:20 EST 2020,95,95,Assignment4Suite,CacheHeapTest0+ CacheHeapTest1+ CacheHeapTest2+ CacheHeapTest3+ CacheMapTest2+ CacheMapTest3+ CacheTest0+ CacheTest1+ CacheTest2+ CacheTest3+ CacheTest4+ CacheTest5+ CacheTest6+ CacheTest7+ CacheTest8+ CacheTest9+ HeapDelMinTest0+ HeapDelMinTest1+ HeapDelMinTest10+ HeapDelMinTest11+ HeapDelMinTest12+ HeapDelMinTest13+ HeapDelMinTest14+ HeapDelMinTest2+ HeapDelMinTest3+ HeapDelMinTest4+ HeapDelMinTest5+ HeapDelMinTest6+ HeapDelMinTest7+ HeapDelMinTest8+ HeapDelMinTest9+ HeapIncDecEltTest0+ HeapIncDecEltTest1+ HeapIncDecEltTest2+ HeapIncDecEltTest3+ HeapIncDecEltTest4+ HeapIncDecEltTest5+ HeapInsertTest0+ HeapInsertTest1+ HeapInsertTest2+ HeapInsertTest3+ HeapInsertTest4+ , ,CacheMapTest0- CacheMapTest1- , ,
1,Mon Nov 02 21:42:11 EST 2020,95,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheMapTest0 CacheMapTest1 , ,
2,Mon Nov 02 21:46:56 EST 2020,95,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheMapTest0 CacheMapTest1 , ,
3,Mon Nov 02 22:03:47 EST 2020,100,5,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0+ CacheMapTest1+ CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
4,Mon Nov 02 22:11:59 EST 2020,97,-3,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheMapTest0- , ,
5,Mon Nov 02 22:12:53 EST 2020,95,-2,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheMapTest0 CacheMapTest1- , ,
6,Mon Nov 02 22:13:35 EST 2020,100,5,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0+ CacheMapTest1+ CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
7,Mon Nov 02 22:16:27 EST 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
